# mapping_set_id: https://github.com/edithlaszny/vvo/vvo-mappings-v2-004
# mapping_set_version: 2-004
# license: https://creativecommons.org/licenses/by/4.0/
# creator_id: orcid:0009-0005-6549-9839
# curie_map:
#   VVO: "http://purl.obolibrary.org/obo/VVO_"
#   PO: "http://purl.obolibrary.org/obo/PO_"
#   BTO: "http://purl.obolibrary.org/obo/BTO_"
#   PATO: "http://purl.obolibrary.org/obo/PATO_"
#   GO: "http://purl.obolibrary.org/obo/GO_"
#   NCBITAXON: "http://purl.bioontology.org/ontology/NCBITAXON/"
#   semapv: "https://w3id.org/semapv/vocab/"
#   skos: "http://www.w3.org/2004/02/skos/core#"
subject_id	predicate_id	object_id	match_type	confidence
VVO:0000680	skos:narrowMatch	PO:0000014	semapv:HumanCurated	0.95
VVO:0002634	skos:narrowMatch	PO:0000014	semapv:HumanCurated	0.95
VVO:0001354	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0002248	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0001638	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0000461	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0000743	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0002962	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0002663	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0000126	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0000594	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0001827	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0000587	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0002554	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0001498	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0003104	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0001612	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0000222	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0001884	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0000225	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0001369	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0001641	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0002251	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0000462	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0002991	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0002240	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0000980	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0001640	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0002546	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0002538	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0001497	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0001355	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0002249	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0001615	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0003107	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0000221	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0002555	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0001616	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0003108	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0002977	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0002964	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0001504	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0001015	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0000575	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0000705	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0003006	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0001591	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0003266	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0001941	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0002960	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0000120	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0000861	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0001013	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0002057	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0001273	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0001080	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0000213	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0001090	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0002385	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0002375	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0001091	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0002671	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0001894	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0002789	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0001649	skos:narrowMatch	PO:0009030	semapv:HumanCurated	0.95
VVO:0001076	skos:narrowMatch	PO:0009030	semapv:HumanCurated	0.95
VVO:0001691	skos:narrowMatch	PO:0009030	semapv:HumanCurated	0.95
VVO:0002374	skos:narrowMatch	PO:0009030	semapv:HumanCurated	0.95
VVO:0003153	skos:narrowMatch	PO:0009030	semapv:HumanCurated	0.95
VVO:0002509	skos:narrowMatch	PO:0009030	semapv:HumanCurated	0.95
VVO:0002148	skos:narrowMatch	PO:0009046	semapv:HumanCurated	0.95
VVO:0000940	skos:narrowMatch	PO:0009031	semapv:HumanCurated	0.95
VVO:0001075	skos:narrowMatch	PO:0009031	semapv:HumanCurated	0.95
VVO:0001685	skos:narrowMatch	PO:0009031	semapv:HumanCurated	0.95
VVO:0002378	skos:narrowMatch	PO:0009031	semapv:HumanCurated	0.95
VVO:0003154	skos:narrowMatch	PO:0009031	semapv:HumanCurated	0.95
VVO:0002510	skos:narrowMatch	PO:0009031	semapv:HumanCurated	0.95
VVO:0000397	skos:narrowMatch	PO:0009032	semapv:HumanCurated	0.95
VVO:0001394	skos:narrowMatch	PO:0009032	semapv:HumanCurated	0.95
VVO:0003007	skos:narrowMatch	PO:0009032	semapv:HumanCurated	0.95
VVO:0002213	skos:narrowMatch	PO:0009032	semapv:HumanCurated	0.95
VVO:0002621	skos:narrowMatch	PO:0009032	semapv:HumanCurated	0.95
VVO:0002012	skos:narrowMatch	PO:0009032	semapv:HumanCurated	0.95
VVO:0001593	skos:narrowMatch	PO:0009032	semapv:HumanCurated	0.95
VVO:0000710	skos:narrowMatch	PO:0009032	semapv:HumanCurated	0.95
VVO:0001050	skos:narrowMatch	PO:0009032	semapv:HumanCurated	0.95
VVO:0000933	skos:narrowMatch	PO:0009032	semapv:HumanCurated	0.95
VVO:0002787	skos:narrowMatch	PO:0009029	semapv:HumanCurated	0.95
VVO:0000101	skos:narrowMatch	PO:0009066	semapv:HumanCurated	0.95
VVO:0001678	skos:narrowMatch	PO:0009066	semapv:HumanCurated	0.95
VVO:0000694	skos:narrowMatch	PO:0009066	semapv:HumanCurated	0.95
VVO:0002187	skos:narrowMatch	PO:0009066	semapv:HumanCurated	0.95
VVO:0000949	skos:narrowMatch	PO:0009067	semapv:HumanCurated	0.95
VVO:0001583	skos:narrowMatch	PO:0009067	semapv:HumanCurated	0.95
VVO:0002667	skos:narrowMatch	PO:0009067	semapv:HumanCurated	0.95
VVO:0000889	skos:narrowMatch	PO:0009067	semapv:HumanCurated	0.95
VVO:0002169	skos:narrowMatch	PO:0025202	semapv:HumanCurated	0.95
VVO:0002162	skos:narrowMatch	PO:0025202	semapv:HumanCurated	0.95
VVO:0000860	skos:narrowMatch	PO:0025202	semapv:HumanCurated	0.95
VVO:0002146	skos:narrowMatch	PO:0009009	semapv:HumanCurated	0.95
VVO:0000593	skos:narrowMatch	PO:0009009	semapv:HumanCurated	0.95
VVO:0003077	skos:narrowMatch	PO:0009009	semapv:HumanCurated	0.95
VVO:0001095	skos:narrowMatch	PO:0009009	semapv:HumanCurated	0.95
VVO:0000290	skos:narrowMatch	PO:0009009	semapv:HumanCurated	0.95
VVO:0002885	skos:narrowMatch	PO:0009009	semapv:HumanCurated	0.95
VVO:0000171	skos:narrowMatch	PO:0009009	semapv:HumanCurated	0.95
VVO:0001976	skos:narrowMatch	PO:0009072	semapv:HumanCurated	0.95
VVO:0002865	skos:narrowMatch	PO:0009072	semapv:HumanCurated	0.95
VVO:0000841	skos:narrowMatch	PO:0009072	semapv:HumanCurated	0.95
VVO:0001041	skos:narrowMatch	PO:0009072	semapv:HumanCurated	0.95
VVO:0000296	skos:narrowMatch	PO:0009072	semapv:HumanCurated	0.95
VVO:0003078	skos:narrowMatch	PO:0009072	semapv:HumanCurated	0.95
VVO:0002622	skos:narrowMatch	PO:0009072	semapv:HumanCurated	0.95
VVO:0001987	skos:narrowMatch	PO:0009072	semapv:HumanCurated	0.95
VVO:0003080	skos:narrowMatch	PO:0009072	semapv:HumanCurated	0.95
VVO:0001037	skos:narrowMatch	PO:0009072	semapv:HumanCurated	0.95
VVO:0002832	skos:narrowMatch	PO:0009074	semapv:HumanCurated	0.95
VVO:0002672	skos:narrowMatch	PO:0009074	semapv:HumanCurated	0.95
VVO:0003150	skos:narrowMatch	PO:0009074	semapv:HumanCurated	0.95
VVO:0002377	skos:narrowMatch	PO:0009074	semapv:HumanCurated	0.95
VVO:0001736	skos:narrowMatch	PO:0009074	semapv:HumanCurated	0.95
VVO:0001801	skos:narrowMatch	PO:0009074	semapv:HumanCurated	0.95
VVO:0002792	skos:narrowMatch	PO:0009074	semapv:HumanCurated	0.95
VVO:0001588	skos:narrowMatch	PO:0009074	semapv:HumanCurated	0.95
VVO:0000923	skos:narrowMatch	PO:0009074	semapv:HumanCurated	0.95
VVO:0000845	skos:narrowMatch	PO:0009074	semapv:HumanCurated	0.95
VVO:0002801	skos:narrowMatch	PO:0009073	semapv:HumanCurated	0.95
VVO:0002363	skos:narrowMatch	PO:0009073	semapv:HumanCurated	0.95
VVO:0001083	skos:narrowMatch	PO:0009073	semapv:HumanCurated	0.95
VVO:0001701	skos:narrowMatch	PO:0009073	semapv:HumanCurated	0.95
VVO:0001995	skos:narrowMatch	PO:0009073	semapv:HumanCurated	0.95
VVO:0000706	skos:narrowMatch	PO:0009073	semapv:HumanCurated	0.95
VVO:0002759	skos:narrowMatch	PO:0009073	semapv:HumanCurated	0.95
VVO:0000782	skos:narrowMatch	PO:0009073	semapv:HumanCurated	0.95
VVO:0001893	skos:narrowMatch	PO:0009073	semapv:HumanCurated	0.95
VVO:0002193	skos:narrowMatch	PO:0009073	semapv:HumanCurated	0.95
VVO:0000249	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0000713	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0000795	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0002189	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0001382	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0001768	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0000045	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0000912	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0001475	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0002219	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0001716	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0000445	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0002350	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0002031	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0000446	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0000796	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0001707	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0001680	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0001084	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0001953	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0002035	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0001984	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0002703	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0002630	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0001237	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0001051	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0002191	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0002196	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0000801	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0001479	skos:narrowMatch	PO:0025639	semapv:HumanCurated	0.95
VVO:0002062	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0001970	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0000886	skos:narrowMatch	PO:0000112	semapv:HumanCurated	0.95
VVO:0002872	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0001775	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0001402	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0003042	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0001388	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0002568	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0001581	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0000911	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0000278	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0002989	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0002994	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0002144	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0000653	skos:narrowMatch	PO:0025248	semapv:HumanCurated	0.95
VVO:0003241	skos:narrowMatch	PO:0025248	semapv:HumanCurated	0.95
VVO:0002296	skos:narrowMatch	PO:0025248	semapv:HumanCurated	0.95
VVO:0000885	skos:narrowMatch	PO:0000112	semapv:HumanCurated	0.95
VVO:0001968	skos:narrowMatch	PO:0000112	semapv:HumanCurated	0.95
VVO:0000456	skos:narrowMatch	PO:0000112	semapv:HumanCurated	0.95
VVO:0001324	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0002835	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0002866	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0001747	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0001969	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0000964	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0002830	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0001387	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0002726	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0001447	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0002319	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0002727	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0001574	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0002820	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0003126	skos:narrowMatch	PO:0030106	semapv:HumanCurated	0.95
VVO:0002258	skos:narrowMatch	PO:0030106	semapv:HumanCurated	0.95
VVO:0002563	skos:narrowMatch	PO:0030106	semapv:HumanCurated	0.95
VVO:0000864	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0002572	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0001331	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0002307	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0001582	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0000441	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0000476	skos:narrowMatch	PO:0009084	semapv:HumanCurated	0.95
VVO:0002567	skos:narrowMatch	PO:0009010	semapv:HumanCurated	0.95
VVO:0001694	skos:narrowMatch	PO:0001170	semapv:HumanCurated	0.95
VVO:0001078	skos:narrowMatch	PO:0001170	semapv:HumanCurated	0.95
VVO:0003158	skos:narrowMatch	PO:0001170	semapv:HumanCurated	0.95
VVO:0001330	skos:narrowMatch	PO:0001081	semapv:HumanCurated	0.95
VVO:0000714	skos:narrowMatch	PO:0001081	semapv:HumanCurated	0.95
VVO:0001338	skos:narrowMatch	PO:0001081	semapv:HumanCurated	0.95
VVO:0000009	skos:narrowMatch	PO:0009010	semapv:HumanCurated	0.95
VVO:0000787	skos:narrowMatch	PO:0009010	semapv:HumanCurated	0.95
VVO:0001469	skos:narrowMatch	PO:0009010	semapv:HumanCurated	0.95
VVO:0000849	skos:narrowMatch	PO:0009009	semapv:HumanCurated	0.95
VVO:0000712	skos:narrowMatch	PO:0009009	semapv:HumanCurated	0.95
VVO:0000763	skos:narrowMatch	PO:0009009	semapv:HumanCurated	0.95
VVO:0000871	skos:narrowMatch	PO:0009089	semapv:HumanCurated	0.95
VVO:0001919	skos:narrowMatch	PO:0009089	semapv:HumanCurated	0.95
VVO:0002818	skos:narrowMatch	PO:0009089	semapv:HumanCurated	0.95
VVO:0002571	skos:narrowMatch	PO:0009088	semapv:HumanCurated	0.95
VVO:0001217	skos:narrowMatch	PO:0009088	semapv:HumanCurated	0.95
VVO:0002302	skos:narrowMatch	PO:0009088	semapv:HumanCurated	0.95
VVO:0002041	skos:narrowMatch	PO:0009052	semapv:HumanCurated	0.95
VVO:0000270	skos:narrowMatch	PO:0009052	semapv:HumanCurated	0.95
VVO:0000175	skos:narrowMatch	PO:0009052	semapv:HumanCurated	0.95
VVO:0001682	skos:narrowMatch	PO:0009052	semapv:HumanCurated	0.95
VVO:0002042	skos:narrowMatch	PO:0025010	semapv:HumanCurated	0.95
VVO:0000038	skos:narrowMatch	PO:0025010	semapv:HumanCurated	0.95
VVO:0002620	skos:narrowMatch	PO:0025010	semapv:HumanCurated	0.95
VVO:0003130	skos:narrowMatch	PO:0005352	semapv:HumanCurated	0.95
VVO:0002259	skos:narrowMatch	PO:0005352	semapv:HumanCurated	0.95
VVO:0000603	skos:narrowMatch	PO:0005352	semapv:HumanCurated	0.95
VVO:0000355	skos:narrowMatch	PO:0025001	semapv:HumanCurated	0.95
VVO:0000356	skos:narrowMatch	PO:0025001	semapv:HumanCurated	0.95
VVO:0002045	skos:narrowMatch	PO:0025001	semapv:HumanCurated	0.95
VVO:0002570	skos:narrowMatch	PO:0025001	semapv:HumanCurated	0.95
VVO:0003127	skos:narrowMatch	PO:0005352	semapv:HumanCurated	0.95
VVO:0002965	skos:narrowMatch	PO:0005352	semapv:HumanCurated	0.95
VVO:0000862	skos:narrowMatch	PO:0005352	semapv:HumanCurated	0.95
VVO:0002529	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0001990	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0003323	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0000984	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0002541	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0000899	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0001692	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0001077	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0002272	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0001932	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0000092	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0001834	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0001151	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0003318	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0000983	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0002540	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0000898	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0001688	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0003253	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0002271	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0001931	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0003157	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0001833	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0003070	skos:narrowMatch	PO:0005848	semapv:HumanCurated	0.95
VVO:0002524	skos:narrowMatch	PO:0005848	semapv:HumanCurated	0.95
VVO:0000054	skos:narrowMatch	PO:0005848	semapv:HumanCurated	0.95
VVO:0000602	skos:narrowMatch	PO:0005848	semapv:HumanCurated	0.95
VVO:0001974	skos:narrowMatch	PO:0005848	semapv:HumanCurated	0.95
VVO:0001244	skos:narrowMatch	PO:0004512	semapv:HumanCurated	0.95
VVO:0001335	skos:narrowMatch	PO:0005848	semapv:HumanCurated	0.95
VVO:0000460	skos:narrowMatch	PO:0005848	semapv:HumanCurated	0.95
VVO:0000702	skos:narrowMatch	PO:0005848	semapv:HumanCurated	0.95
VVO:0000099	skos:narrowMatch	PO:0025007	semapv:HumanCurated	0.95
VVO:0001849	skos:narrowMatch	PO:0025007	semapv:HumanCurated	0.95
VVO:0003262	skos:narrowMatch	PO:0025007	semapv:HumanCurated	0.95
VVO:0001206	skos:narrowMatch	PO:0025007	semapv:HumanCurated	0.95
VVO:0003287	skos:narrowMatch	PO:0000270	semapv:HumanCurated	0.95
VVO:0002262	skos:narrowMatch	PO:0000270	semapv:HumanCurated	0.95
VVO:0002566	skos:narrowMatch	PO:0000270	semapv:HumanCurated	0.95
VVO:0002343	skos:narrowMatch	PO:0000270	semapv:HumanCurated	0.95
VVO:0003301	skos:narrowMatch	PO:0000273	semapv:HumanCurated	0.95
VVO:0000813	skos:narrowMatch	PO:0000273	semapv:HumanCurated	0.95
VVO:0001489	skos:narrowMatch	PO:0000273	semapv:HumanCurated	0.95
VVO:0001466	skos:narrowMatch	PO:0000273	semapv:HumanCurated	0.95
VVO:0003062	skos:narrowMatch	PO:0005597	semapv:HumanCurated	0.95
VVO:0003128	skos:narrowMatch	PO:0005598	semapv:HumanCurated	0.95
VVO:0000057	skos:narrowMatch	PO:0005598	semapv:HumanCurated	0.95
VVO:0001187	skos:narrowMatch	PO:0005598	semapv:HumanCurated	0.95
VVO:0000622	skos:narrowMatch	PO:0005600	semapv:HumanCurated	0.95
VVO:0002068	skos:narrowMatch	PO:0005600	semapv:HumanCurated	0.95
VVO:0001967	skos:narrowMatch	PO:0005600	semapv:HumanCurated	0.95
VVO:0003060	skos:narrowMatch	PO:0004518	semapv:HumanCurated	0.95
VVO:0001975	skos:narrowMatch	PO:0004518	semapv:HumanCurated	0.95
VVO:0000670	skos:narrowMatch	PO:0004518	semapv:HumanCurated	0.95
VVO:0002299	skos:narrowMatch	PO:0004518	semapv:HumanCurated	0.95
VVO:0002050	skos:narrowMatch	PO:0004518	semapv:HumanCurated	0.95
VVO:0001390	skos:narrowMatch	PO:0005043	semapv:HumanCurated	0.95
VVO:0001577	skos:narrowMatch	PO:0005043	semapv:HumanCurated	0.95
VVO:0002107	skos:narrowMatch	PO:0005043	semapv:HumanCurated	0.95
VVO:0002065	skos:narrowMatch	PO:0000013	semapv:HumanCurated	0.95
VVO:0000623	skos:narrowMatch	PO:0000013	semapv:HumanCurated	0.95
VVO:0002300	skos:narrowMatch	PO:0000013	semapv:HumanCurated	0.95
VVO:0001551	skos:narrowMatch	PO:0000016	semapv:HumanCurated	0.95
VVO:0001102	skos:narrowMatch	PO:0000016	semapv:HumanCurated	0.95
VVO:0002871	skos:narrowMatch	PO:0000016	semapv:HumanCurated	0.95
VVO:0001147	skos:narrowMatch	PO:0025338	semapv:HumanCurated	0.95
VVO:0001149	skos:narrowMatch	PO:0025338	semapv:HumanCurated	0.95
VVO:0001241	skos:narrowMatch	PO:0025338	semapv:HumanCurated	0.95
VVO:0000395	skos:narrowMatch	PO:0025338	semapv:HumanCurated	0.95
VVO:0001337	skos:narrowMatch	PO:0025338	semapv:HumanCurated	0.95
VVO:0000697	skos:narrowMatch	PO:0025338	semapv:HumanCurated	0.95
VVO:0003200	skos:narrowMatch	PO:0025338	semapv:HumanCurated	0.95
VVO:0000396	skos:narrowMatch	PO:0000060	semapv:HumanCurated	0.95
VVO:0001242	skos:narrowMatch	PO:0000060	semapv:HumanCurated	0.95
VVO:0000347	skos:narrowMatch	PO:0000060	semapv:HumanCurated	0.95
VVO:0002489	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0001150	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0003317	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0000982	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0002539	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0000897	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0001687	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0003252	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0001081	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0001930	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0003156	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0001832	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0002491	skos:narrowMatch	PO:0005848	semapv:HumanCurated	0.95
VVO:0002488	skos:narrowMatch	PO:0005848	semapv:HumanCurated	0.95
VVO:0000052	skos:narrowMatch	PO:0005848	semapv:HumanCurated	0.95
VVO:0000601	skos:narrowMatch	PO:0005848	semapv:HumanCurated	0.95
VVO:0001973	skos:narrowMatch	PO:0005848	semapv:HumanCurated	0.95
VVO:0002484	skos:narrowMatch	PO:0005848	semapv:HumanCurated	0.95
VVO:0001336	skos:narrowMatch	PO:0005848	semapv:HumanCurated	0.95
